mal_id,title,score,genres,synopsis,image_url,type,episodes,members,url
1701,Boku no Marie,6.25,"Comedy, Romance, Sci-Fi, Ecchi","Ever met the perfect girl? Did she have the perfect boyfriend? Feel like you can't compete? Why not build your own? When an amateur mad scientist attempts to build a robotic duplicate of this dream girl, Marie is the result. Of course, there are the usual unexpected complications. He built her so well that Marie has a mind of her own and a whole host of questions to go with it. The same questions that each of us ask of life. Where did I come from? Why am I here? Why do I look just like that girl over there?! Well, perhaps we don’t all have to worry about that, but Marie does!",https://cdn.myanimelist.net/images/anime/8/72904l.jpg,OVA,3.0,6437,https://myanimelist.net/anime/1701/Boku_no_Marie
4997,Mahoromatic 2 End Year Special,6.91,"Comedy, Romance, Sci-Fi, Ecchi",Summary of episodes 1 to 12 of Mahoromatic 2.,https://cdn.myanimelist.net/images/anime/2/9745l.jpg,Special,1.0,6430,https://myanimelist.net/anime/4997/Mahoromatic_2_End_Year_Special
17871,Yonhyaku-nijuu Renpai Girl,5.69,"Comedy, Romance","Promotion video for Naruto Kiriyama's light novel Yonhyakunijuu Renpai Girl, commissioned by Enterbrain after Kiriyama won the 14th Entertainment Awards Grand Prize (Entame Taishou) from the publisher's light novel department.",https://cdn.myanimelist.net/images/anime/10/47723l.jpg,ONA,1.0,6409,https://myanimelist.net/anime/17871/Yonhyaku-nijuu_Renpai_Girl
6885,Sora no Manimani Specials,6.54,"Comedy, Romance","Extra anime shorts included on DVD.

Episode 1: Summer Memories (Vol. 1)
Episode 2: The Meteor Distance (Vol. 3)
Episode 3: Twinkle Star (Vol. 5)

Note: Music video specials are not included in the entry as they don't contain any new scenes.",https://cdn.myanimelist.net/images/anime/13/22483l.jpg,Special,3.0,6408,https://myanimelist.net/anime/6885/Sora_no_Manimani_Specials
62484,Chitose-kun wa Ramune Bin no Naka Part 2,,"Comedy, Romance",Second part of Chitose-kun wa Ramune Bin no Naka.,https://cdn.myanimelist.net/images/anime/1342/152043l.jpg,TV,,6409,https://myanimelist.net/anime/62484/Chitose-kun_wa_Ramune_Bin_no_Naka_Part_2
729,Hiatari Ryoukou!,7.03,"Comedy, Romance, Sports","Kishimoto Kasumi, a 15-year-old girl, was supposed to live at her auntie's house in order to go to high school since April. However, when she moved to the house she was surprised with the fact that there were already four new male students living in the same house. To make the matter worse, that day while she was taking a bath, Takasugi Yusaku, one of those boys, came into the bath and saw her naked. This is how Kasumi's troublesome high school days started. 

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/1207/134823l.jpg,TV,48.0,6378,https://myanimelist.net/anime/729/Hiatari_Ryoukou
48537,Shi Yi Chang An: Mingyue Jishi You Er,7.28,Romance,Second season of Shi Yi Chang An: Mingyue Jishi You.,https://cdn.myanimelist.net/images/anime/1805/113688l.jpg,ONA,13.0,6373,https://myanimelist.net/anime/48537/Shi_Yi_Chang_An__Mingyue_Jishi_You_Er
10180,Otome Youkai Zakuro Picture Drama,6.3,"Romance, Supernatural",Picture dramas included with the first and third limited edition DVD volumes.,https://cdn.myanimelist.net/images/anime/5/28077l.jpg,Special,2.0,6373,https://myanimelist.net/anime/10180/Otome_Youkai_Zakuro_Picture_Drama
25375,Moon Pride,6.86,Romance,"Music video for Momoiro Clover Z's song ""MOON PRIDE""",https://cdn.myanimelist.net/images/anime/11/64765l.jpg,Music,1.0,6370,https://myanimelist.net/anime/25375/Moon_Pride
2579,Anime 80-nichikan Sekai Isshuu,6.83,"Adventure, Romance","Willy Fog accepts a bet from members of the Reform Club that he can make it around the world in 80 days. His plan, however, does not include being stopped by unknown enemies.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/12/69559l.jpg,TV,26.0,6367,https://myanimelist.net/anime/2579/Anime_80-nichikan_Sekai_Isshuu
1906,Harukanaru Toki no Naka de: Maihitoyo,7.11,"Drama, Fantasy, Romance","One rainy day, Akane crosses path with a kind young man who tacitly offers to her his coat. On their second encounter, he confesses that he has no recollection of who he is, his name or his past, but feels contented by just being with her. Besotted, Akane sets out to find his name, and to unravel his enigmatic connection with a famous cursed dance rumoured to kill anyone who attempts to perform it.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/3/72170l.jpg,Movie,1.0,6352,https://myanimelist.net/anime/1906/Harukanaru_Toki_no_Naka_de__Maihitoyo
36185,Lan Mo de Hua,6.4,Romance,"Gluttonous and tomboyish, Lan Mo is hardly anyone's ideal girl, but with a magical hair clip from a mysterious trinket shop that disappears the next day, she may be able to become just that. With its power, she can transform into a beautiful and feminine young lady, someone who may finally be able to catch the eye of her childhood friend and crush, Liu Yifeng. However, keeping the clip's secret proves difficult for Lan Mo when faced with Liu Yifeng's admirers and the mysterious stranger Xia An. And to further complicate matters, Lan Mo's possession of the hair clip may turn out to be more than just mere coincidence.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/3/87403l.jpg,ONA,9.0,6321,https://myanimelist.net/anime/36185/Lan_Mo_de_Hua
2333,Anime Sanjuushi,7.12,"Adventure, Drama, Romance","In 1625, the young D'Artagnan leaves his village in Gascony to embark for Paris with his grandparents' blessings, taking only his father's sword and a letter of introduction. Seeking audience with Tréville, Captain of the Musketeers of the Guard and his late father's comrade, the poor nobleman aims to become a great hero in the service of King Louis XIII.

The young adventurer is astonished by the massive size of Paris, but also overwhelmed. He wanders the city streets, befriending a young orphan named Jean. However, he also ends up offending three of the Musketeers of the Guard: Porthos, Aramis, and Athos. Confronted by the Parisian guards over their illegal dueling, D'Artagnan and the Musketeers fend off five of Cardinal Richelieu's soldiers, and the four of them quickly become friends.

The four new comrades set off to stop the Cardinal from starting war between England and France, and protect the image of Queen Anne d'Autriche, the wife of Louis XIII. But what will be the cost of their efforts?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/3/61981l.jpg,TV,52.0,6239,https://myanimelist.net/anime/2333/Anime_Sanjuushi
2911,Kyoushirou to Towa no Sora Specials,6.46,"Drama, Romance",Special shorts focusing on character relationships.,https://cdn.myanimelist.net/images/anime/5/21657l.jpg,Special,6.0,6177,https://myanimelist.net/anime/2911/Kyoushirou_to_Towa_no_Sora_Specials
3265,Princess Tutu Recaps,6.59,"Drama, Mystery, Romance",,https://cdn.myanimelist.net/images/anime/4/26516l.jpg,TV Special,3.0,6169,https://myanimelist.net/anime/3265/Princess_Tutu_Recaps
15177,Macross FB7: Ore no Uta wo Kike!,6.3,"Romance, Sci-Fi","In 2059, five decades after the Space War I conflict seen in the first Macross story. Macross Frontier, the 25th New Macross Class super-long-distance colonization fleet, is journeying through the galaxy to a new paradise to call home. However, it is locked in a state of war with a strange enemy called Vajra.

Macross FB7 is the 30th anniversary work of the Macross franchise.",https://cdn.myanimelist.net/images/anime/11/41111l.jpg,Movie,1.0,6154,https://myanimelist.net/anime/15177/Macross_FB7__Ore_no_Uta_wo_Kike
3501,Wellber no Monogatari: Sisters of Wellber Zwei,6.72,"Adventure, Fantasy, Romance","The loquacious sentient tank, Gyrano De Borgerac seems very busy being pampered by solicitous maids. The fairy Sherri, too, is enjoying the luxury of the court's life. And for Rita, time has come to face her duties as princess of Wellber. But Tina is resolute: she wants to continue her search for the Man with a tattoo of Bee the Death, the devil who exterminated her family. An unspeakable feeling of sadness fills the hearts of the two girls, who shared so much and are now about to say farewell to each other.

And then, on the day of Tina's departure...

A new journey that will take Tina walking through the still sore scars of the Great War that wiped out entire cities ten years before, until the unsuspected truth about her nemesis!

Credit: Production I.G ( /www.productionig.com )",https://cdn.myanimelist.net/images/anime/7/5961l.jpg,TV,13.0,6151,https://myanimelist.net/anime/3501/Wellber_no_Monogatari__Sisters_of_Wellber_Zwei
2517,Eikoku Koi Monogatari Emma: Intermission,7.01,"Drama, Romance",This special is a recap of the first season of Eikoku Koi Monogatari Emma: Intermission as well as a preview of the second season Eikoku Koi Monogatari Emma: Molders Hen.,https://cdn.myanimelist.net/images/anime/8/3091l.jpg,TV Special,1.0,6138,https://myanimelist.net/anime/2517/Eikoku_Koi_Monogatari_Emma__Intermission
1040,Mizuiro Jidai,7.02,"Drama, Romance","Yuuko is a shy middle school girl who has feelings for her childhood friend, the boy next door. When she finds out that her best friend also likes him, she is unsure what to do. The story explores the relationships between these three characters as they confront everyday junior high problems.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1151/133513l.jpg,TV,47.0,6134,https://myanimelist.net/anime/1040/Mizuiro_Jidai
42266,Wu Dong Qian Kun 2nd Season,7.67,"Action, Adventure, Fantasy, Romance","The whole journey of cultivation is to steal yin and yang, seize good fortune, turn nirvana, grasp life and death, and control reincarnation. In Qingyang Town of the Great Yan Dynasty, Lin Dong, an unfavored member of the family, accidentally picked up a mysterious stone talisman in a cave, and found a celestial demon mink helping him in the stone talisman. Thus embarking on the road of counterattack, a vast world of fairy tales unfolds...

(Source: WeTV)",https://cdn.myanimelist.net/images/anime/1288/108277l.jpg,ONA,12.0,6122,https://myanimelist.net/anime/42266/Wu_Dong_Qian_Kun_2nd_Season
37619,CMFU Xueyuan: Wangzi Peng Peng Qiu,6.12,"Romance, Sports","Qin Xiaolu is a problematic girl. Her parents divorced. She was raised by her grandmother. She went to work at a young ageand later she started playing billiards. Now she is playing gambling and kidnapping becoming a superb female gangster.

One day, Qin Xiaolu touching the porcelain, escapes from gangsters and it the end she blackmail a BMW owner. She didn't expect that the owner to be the prince of the CMFU Academy.

(Source: baidu)",https://cdn.myanimelist.net/images/anime/1641/91441l.jpg,ONA,24.0,6116,https://myanimelist.net/anime/37619/CMFU_Xueyuan__Wangzi_Peng_Peng_Qiu
993,Dual! Parallel Runrun Monogatari Special,6.82,"Comedy, Drama, Romance, Sci-Fi","Peace has been brought to both earths, and everyone is living out their lives as normal citizens. But how normal could life be for war hero Kazuki living with five beautiful women under the same roof... Apparently, he doesn't need to wait long to find out. An ancient artifact that is the key to their adventures in the parallel universes forces Kazuki to hop in the saddle yet again, but this time it's outer space or bust. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/26319l.jpg,Special,1.0,6096,https://myanimelist.net/anime/993/Dual_Parallel_Runrun_Monogatari_Special
41195,Kokoro Yohou,7.61,Romance,"Music video for Eve's new single ""Kokoro Yohou"" (Heart Forecast) Created as a  commercial for Lotte Ghana chocolate ""Pink Valentine."" The commercial features three of Lotte Ghana chocolate's original characters: Akane, Momo, and Yukie.",https://cdn.myanimelist.net/images/anime/1669/142933l.jpg,Music,1.0,6095,https://myanimelist.net/anime/41195/Kokoro_Yohou
49518,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation,5.53,Romance,"Hisoka was an orphan who was raised by Yukitaka, the present head of the worldwide Jinsei Corporation, with the help of his right-hand man Daisuke. He was adopted for the sole purpose of working both publicly and secretly for his daughter Orihime, who was next in line to inherit the business. That’s why he did not hesitate when he was asked by Yukitaka to attend the same school as her and serve as her bodyguard in secret.

The only problem was that her school was the refined Saint Ceral Girls’ Academy, which was closed to boys. He didn’t know it at the time, but it would be a major turning point in his life. 

(Source: VNDB, edited)",https://cdn.myanimelist.net/images/anime/1776/133881l.jpg,OVA,1.0,6086,https://myanimelist.net/anime/49518/Otome_wa_Boku_ni_Koishiteru__Trinkle_Stars_The_Animation
1874,Love♥Love? Specials,5.91,"Comedy, Romance, Ecchi","DVD Special containing:

Rhapsody of July (DVD Episode 2.5)
If it becomes September (DVD Episode 3.5)
Bitch Actress dropped into Hell (DVD Episode 5.5)
History is Made Through Women (DVD Episode 9.5)",https://cdn.myanimelist.net/images/anime/1019/149849l.jpg,Special,4.0,6039,https://myanimelist.net/anime/1874/Love♥Love_Specials
179,Ultra Maniac OVA,6.61,"Comedy, Fantasy, Romance","Ayu Tateishi is a popular second-year student at her middle school admired for being calm, cool, and collected. But this carefully preserved image was all crafted to catch the eye of her crush Tetsushi Kaji, who once complimented her for those qualities. Studying, playing tennis, and finding chances to speak with Tetsushi are all that are on Ayu's mind—until the day she finds a mini-computer underneath a bench. 

After returning the item to Nina Sakura, a girl who was searching for a lost item earlier, Ayu is chosen by Nina as a confidante for her secret. When the school's two tennis teams have a dispute regarding use of the courts, Ayu is forced to settle the matter by playing against Hiroki Tsujiai, the captain of the boys' team and Tetsushi's best friend. While dreading the prospect of losing and embarrassing herself, Ayu is approached by Nina, who is revealed to be a witch who came to Earth after failing to graduate from the Magic Kingdom's middle school. Wanting to help Ayu win the match, Nina imbues a piece of chocolate with a spell that just might come in handy...

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/3132l.jpg,OVA,1.0,6031,https://myanimelist.net/anime/179/Ultra_Maniac_OVA
47402,Heikousen,7.68,Romance,"Music video for Eve and suis' song ""Heikousen,"" also used as commercial for the Lotte Ghana Valentine Present campaign.",https://cdn.myanimelist.net/images/anime/1146/142141l.jpg,Music,1.0,6023,https://myanimelist.net/anime/47402/Heikousen
1725,Keitai Shoujo,5.2,"Comedy, Drama, Romance","This is about Hiro Aida and his friends. Their daily life at school and first romantic encounters with all the fun and confusion. All these people are connected to each other through cell phone messages.

The anime has 5 regular episodes and 1 Epilogue episode.",https://cdn.myanimelist.net/images/anime/7/18524l.jpg,ONA,6.0,5970,https://myanimelist.net/anime/1725/Keitai_Shoujo
17020,D.C.III: Da Capo III Special,6.33,"Drama, Romance",Special that counts down the best of the Da Capo theme songs and introduces the characters of Da Capo III.,https://cdn.myanimelist.net/images/anime/4/45580l.jpg,TV Special,1.0,5954,https://myanimelist.net/anime/17020/DCIII__Da_Capo_III_Special
11547,Sengoku☆Paradise Kiwami,6.0,"Action, Romance","Based on the online mobile phone otome game ""Sengoku☆Paradise"".

The first 3 minutes of the 10 minute spot for Sengoku☆Paradise Kiwami is the anime. The rest of the 7 minutes is of Sengoku☆Paradise Kiwami cast members Daisuke Namikawa and others (first time with Tetsuya Kakihara, second time with Rei Mochizuki) going on missions, plus an informative short.",https://cdn.myanimelist.net/images/anime/11/39031l.jpg,TV,26.0,5953,https://myanimelist.net/anime/11547/Sengoku☆Paradise_Kiwami
556,Koutetsu Tenshi Kurumi Zero,6.04,"Drama, Romance, Sci-Fi","Sometime in the distant future, Kurumi, Saki and Karinka share an apartment with another girl named Excelia. One day, after school, Kurumi tells everyone that she is in love with a man she met named Michihito Kagura, but she doesn't know when she will see him again. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/13729l.jpg,OVA,3.0,5946,https://myanimelist.net/anime/556/Koutetsu_Tenshi_Kurumi_Zero
2387,Ai Monogatari: 9 Love Stories,6.51,"Drama, Romance","An OVA based on the work of Kawaguchi Kaiji consisting of nine independent stories, each animated by a different director. With Beatles music involved, somewhere.

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/5/2646l.jpg,OVA,1.0,5868,https://myanimelist.net/anime/2387/Ai_Monogatari__9_Love_Stories
41511,Ma La Nu Pei,6.97,"Comedy, Romance","Since her childhood, Su Xiao has been sidelined because of her frightening air. Now an actress, she unfortunately remains stuck in the roles of villains.

One day, Xiao Jian , a recognized investor and actor, comes across a scene between Su Xiao and his manager, which is confusing. In order to silence him, Su Xiao signs a contract with him.  

(Source: Nautiljon)",https://cdn.myanimelist.net/images/anime/1984/106704l.jpg,ONA,32.0,5826,https://myanimelist.net/anime/41511/Ma_La_Nu_Pei
38533,Huyao Xiao Hongniang 6: Zhu Ye Pian,7.34,"Comedy, Romance, Supernatural",Sixth season of Huyao Xiao Hongniang.,https://cdn.myanimelist.net/images/anime/1333/99422l.jpg,ONA,12.0,5802,https://myanimelist.net/anime/38533/Huyao_Xiao_Hongniang_6__Zhu_Ye_Pian
9005,To Heart 2 Adnext,6.71,"Comedy, Romance","Komaki Manaka daydreams about classmate Kono Takaaki but is too shy to talk to boys. As Takaaki-kun helps her in the library they resolve to have training sessions there, calling each other by first name. When Manaka addresses Takaaki-kun outside the library, his buddy Kosaka Yuji overhears them and tells their classmates how close these two have become, causing a surprising effect on other girls around Takaaki.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/8/75477l.jpg,OVA,2.0,5786,https://myanimelist.net/anime/9005/To_Heart_2_Adnext
60852,Koori no Jouheki,,"Comedy, Romance","Inept at dealing with people, Koyuki Higawa maintains a wall between herself and others. She spends her time in high school away from others, all alone. At least until she encounters Minato Amamiya who keeps closing the distance between them for some reason. The aloof Koyuki, the popular Miki, the boundary-less Minato, and the easygoing and kind basketball team member Youta. This is the story of these somewhat complicated four and their tantalizing, bumbling youth.

(Source: LINE Digital Frontier, translated)",https://cdn.myanimelist.net/images/anime/1565/154933l.jpg,TV,,5791,https://myanimelist.net/anime/60852/Koori_no_Jouheki
7668,Suki desu Suzuki-kun!!,5.92,Romance,"The story of the manga centers on four classmates who just entered the same junior high school together. On the first day of school, a boy named Hikaru Suzuki sees a talented girl named Sayaka performing lines from a drama on the school's rooftop, and he cannot take his eyes off her. Even as Hikaru becomes interested in Sayaka, his longtime friend Chihiro secretly pines for him. On top of that, a boy named Shinobu Suzuki — no relation to Hikaru — is falling for Chihiro. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/2/19059l.jpg,OVA,2.0,5696,https://myanimelist.net/anime/7668/Suki_desu_Suzuki-kun
61687,Jishou Akuyaku Reijou na Konyakusha no Kansatsu Kiroku.,,"Comedy, Fantasy, Romance","For a natural genius like Crown Prince Cecil Glow Alfostar, every day is a bore. Knowledge and skills come far too easily for him, to the point that nothing can captivate his interest. However, this changes the day he meets someone who never fails to betray his expectations—his fiancée and self-proclaimed villainess Bertia Evil Nochesse.

Bertia claims that this world is that of an ""otome game."" She has been reborn as the villainess, and it is her duty to impede the relationship between Cecil and the heroine. Never one to shy away from fate, she zealously takes to her evil role... to mixed results. Though she doesn't realize it, Bertia's supposedly ""evil deeds"" always come off as sincere and kind. Finally relieved of his melancholy, there is never a boring day for Cecil as he observes his unknowingly good-hearted fiancée.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1769/153376l.jpg,TV,,5681,https://myanimelist.net/anime/61687/Jishou_Akuyaku_Reijou_na_Konyakusha_no_Kansatsu_Kiroku
32202,Kimi ni Maji Kyun!,6.63,"Fantasy, Romance","Full chorus animation and situational anime bundled as a DVD with the ""Kimi ni Maji Kyun!"" CD release.",https://cdn.myanimelist.net/images/anime/13/80048l.jpg,OVA,1.0,5678,https://myanimelist.net/anime/32202/Kimi_ni_Maji_Kyun
748,True Love Story,5.91,Romance,"When Morisaki Yuuta ran into a girl in the school hallway that day, he had no idea his life would change forever. As a member of the photography club and a fledgling to the world of women, Yuuta's life has been turned upside down by the entrance of not one, but several women into his life! From old friends to new acquaintances, it will be tough figuring out who to choose!

 It is based on the latest installment of the True Love Story series of dating sims.",https://cdn.myanimelist.net/images/anime/10/3798l.jpg,OVA,3.0,5669,https://myanimelist.net/anime/748/True_Love_Story
38741,Xue Ying Ling Zhu,7.34,"Action, Adventure, Fantasy, Romance","In the Tranquil Sun province of the empire, there exists an unremarkable lordship known as Xue Ying Territory! This is the home of the Dong Bo clan, the clan of our hero Xue Ying!

His father, a commoner turned noble; his mother, a noble who abandoned her clan for love, and his brother, an innocent toddler. But peace cannot last forever, Xue Ying’s peaceful life is shattered, and the only way to reclaim it is through power!

(Source: Novel Updates)",https://cdn.myanimelist.net/images/anime/1761/124124l.jpg,ONA,26.0,5620,https://myanimelist.net/anime/38741/Xue_Ying_Ling_Zhu
2468,Nineteen,6.15,"Drama, Romance","19-year-old Kubota is ready to find a girlfriend. The perfect chance arises when he meets Masana Fujisaka, his first love, in a club. She's just broken up with her longtime boyfriend and is surprised to run into Kubota, who sees that the perfect opportunity has just arisen.",https://cdn.myanimelist.net/images/anime/4/31679l.jpg,OVA,1.0,5615,https://myanimelist.net/anime/2468/Nineteen
714,High School! Kimengumi,7.32,"Comedy, Romance","The Funny-face Club are technically high school students, but that's where the normal part ends. The five members (Rei Ichidou, Gou Reietsu, Kiyoshi Shusse, Dai Monohoshi, and Jin Daima) all have unique faces and even more unique personalities. Whether you're talking about temperaments, intellect, physical quirks, or behavior, they're all complete weirdos! Alongside them are other colorful groups at school like the Pretty-boy Brigade, the Buckle-down Bunch, and the Rebel Crew, alongside classmates like Yui Kawa and Chie Uru, and all their teachers who also get caught up in the chaos. Together, they dive headfirst into a nonstop series of wacky, wild antics.

It's a story packed with absurdity, nonsense, unpredictability, and utter madness, featuring five hopeless underachievers that will stay in your memory forever!

(Source: It's Anime)",https://cdn.myanimelist.net/images/anime/1146/106160l.jpg,TV,86.0,5599,https://myanimelist.net/anime/714/High_School_Kimengumi
313,Ace wo Nerae! (1979),6.91,"Drama, Romance, Sports","High school freshman Hiromi joins the tennis club because of her admiration for Ryuzaki. Ryuzaki is a senior, who's the best tennis player on the team and also nicknamed ""Ochoufujin"", (""Madame Butterfly""), because of her elegance on the tennis court. However, the new coach, Jin Munakata, wants the inexperienced Hiromi to play in a forthcoming tournament.

Due to this, Hiromi considers quitting tennis for good but, in the depth of her soul, she soon realizes that she loves tennis after all. She returns to the club and, under Munakata's coaching, her talent starts to bloom.

In the end, Hiromi develops a strong emotional bond with her coach, not knowing that Munakata is risking his life because of a chronic illness.

(Source: AnimeNfo)",https://cdn.myanimelist.net/images/anime/1249/142309l.jpg,Movie,1.0,5573,https://myanimelist.net/anime/313/Ace_wo_Nerae_1979
39080,Ling Jian Zun,6.92,"Action, Adventure, Fantasy, Romance","A big dream and a young man determined to change the status quo and work hard to create a new world. The rare and precious treasures, the martial arts, and the lost strong caves, in this era of genius, full of challenges and opportunities. See the adventure of how the Lord lost the mainland and became the supreme Emperor of the storm. The former enemy, now, will never let go! The regret in the dream, now, must make up! When the spirit sword shouts, the heavens and the earth, I am the supreme!

(Source: Anilist)",https://cdn.myanimelist.net/images/anime/1062/98492l.jpg,ONA,30.0,5559,https://myanimelist.net/anime/39080/Ling_Jian_Zun
39999,Carole & Tuesday: Gus to Roddy no Kaisouroku,6.6,"Drama, Romance, Sci-Fi",Recap of the first 12 episodes of Carole &amp; Tuesday.,https://cdn.myanimelist.net/images/anime/1992/101941l.jpg,TV Special,1.0,5560,https://myanimelist.net/anime/39999/Carole___Tuesday__Gus_to_Roddy_no_Kaisouroku
33247,Tsubasa to Hotaru (2016),6.28,Romance,"The story revolves around Tsubasa Sonokawa, a 15-year old high school girl who fell in love with her upperclassman when he saved her after she fainted at the train station from anemia. She thought it was a meeting of fate, and visited him at his class every day. However, he told her that her feelings were ""heavy,"" and he dumped her. She once again meets a boy after taking over her friend Yuri's job as boy's basketball team manager. She learns that she might have more of a connection with this boy named Aki than she first thought...

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/79960l.jpg,Special,3.0,5552,https://myanimelist.net/anime/33247/Tsubasa_to_Hotaru_2016
858,Gunparade Orchestra,5.83,"Drama, Romance, Sci-Fi","The story focuses and revolves around the 108th Guard Squad, stationed in Aomori. A poorly equipped unit with very little military standing, it is often viewed as a 'reject camp' for pilots not making the grade for the elite units based in Hokkaido. The apparent helpless nature of this force is hardly a deterrent for the encroaching enemy armies, ever closing in on both the 108th and the rest of the empire. The young pilots of the 108th, who had dreamed on returning home, are plunged forcefully and unwillingly into a war. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/9/9074l.jpg,TV,24.0,5538,https://myanimelist.net/anime/858/Gunparade_Orchestra
22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,5.57,"Fantasy, Romance","The Juuza. That is the name given to those of the 13th Zodiac: the cat people. Seen as a vulgar and contemptuous race, they live a life of seclusion away from human eyes. However, as the end of the Han Dynasty draws near, the rise of the Yellow Scarves has thrown the land of the Three Kingdoms into turmoil. As armies converge, a young Juuza woman named Kan'u and her village are forced out of their peaceful lives as Sousou and his punitive force press their way into the village.",https://cdn.myanimelist.net/images/anime/2/69969l.jpg,OVA,1.0,5514,https://myanimelist.net/anime/22295/Juuza_Engi__Engetsu_Sangokuden_-_Gaiden_Youzhou_Genya
2793,Hi no Tori 2772: Ai no CosmoZone,6.52,"Adventure, Drama, Fantasy, Romance, Sci-Fi","In the distant future, on a dying Earth, human beings are synthetically produced and raised by artificial intelligence to hold specific roles in society. Among them lives Godo Shingo, a candid young cadet who demonstrates uncommon kindness toward living creatures and robots alike. Although Godo's superiors ridicule him for showing attachment to his nursemaid robot, Olga, he makes quite an impression as a sharpshooter and is entrusted with a special task—to capture the legendary immortal bird Phoenix, which has destroyed countless spaceships.

However, his life changes dramatically after falling in love with Rena, the president's daughter who is also the fiancée of Rock Holmes—the Chief of the Science Department. After the pair fails to elope, they are separated, and Godo is sentenced to prison camp labor. Luckily for him, their companions Olga and Pincho—Rena's alien pet—escape unnoticed and come to his rescue. 

Hi no Tori 2772: Ai no CosmoZone follows an engaging adventure in outer space, exploring the idea of selfless love as an unparalleled power.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1488/96651l.jpg,Movie,1.0,5506,https://myanimelist.net/anime/2793/Hi_no_Tori_2772__Ai_no_CosmoZone
56735,"Tenkou-saki no Seiso Karen na Bishoujo ga, Mukashi Danshi to Omotte Issho ni Asonda Osananajimi Datta Ken",,"Comedy, Romance","I met my childhood friend again, and she had become a beautiful and innocent girl.

""It's been a while, Hayato.""
""Haruki, is it?""

In the past, I used to play in the mud with my childhood friend in the countryside, and when I saw him again, there was no trace of the bratty young man I thought he was back then. Only in front of Hayato, she threw away the coat she was wearing and reacted in the same crass way she did back then. The distance between you and me has not changed.

(Source: Shousetsuka ni Narou, translated)",https://cdn.myanimelist.net/images/anime/1081/154580l.jpg,TV,,5481,https://myanimelist.net/anime/56735/Tenkou-saki_no_Seiso_Karen_na_Bishoujo_ga_Mukashi_Danshi_to_Omotte_Issho_ni_Asonda_Osananajimi_Datta_Ken
60577,Tong Ling Fei 2nd Season,6.81,"Comedy, Drama, Romance","The prime minister of Guyu Kingdom's eldest daughter, Qian Yunxi, possesses superhuman abilities.  Since childhood, she has been viewed as unlucky, and she is compelled to marry into the Ye Palace.  When the prince Ye Youming sees how sincere and nice she is, he employs hundreds of tricks to demonstrate his generosity.  Because she believes the prince is malicious, Qian Yunxi argues with him.  Cohabitation turns into a tumultuous existence.

(Source: Bilibili)",https://cdn.myanimelist.net/images/anime/1292/147061l.jpg,ONA,24.0,5469,https://myanimelist.net/anime/60577/Tong_Ling_Fei_2nd_Season
14685,Onegai☆Teacher: Reminiscence Disc,6.64,"Comedy, Romance, Sci-Fi",An hour long OVA summarizing the plot of the original Onegai Teacher series. Also bundled with the BD box release of Onegai Teacher.,https://cdn.myanimelist.net/images/anime/2/39945l.jpg,OVA,1.0,5464,https://myanimelist.net/anime/14685/Onegai☆Teacher__Reminiscence_Disc
41528,Xingchen Bian 2nd Season,7.36,"Action, Adventure, Fantasy, Romance","Believing Qin Yu to be dead, his family sets out to avenge him; elsewhere, Qin Yu and Xiao Hei find themselves in an unfamiliar place. While adjusting to this new environment, they encounter a talking cat, which gives him a book with the answers to all his questions. With this book, he learns of Stellar Transformation, a mysterious cultivation method often mentioned in stories to children.

Using this newfound technique, Qin Yu and Xiao Hei set out to the Boundless Ocean to further cultivate. Though their journey is not smooth, they gain new allies and reach new heights.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1548/107365l.jpg,ONA,12.0,5449,https://myanimelist.net/anime/41528/Xingchen_Bian_2nd_Season
30771,Mudai,7.09,"Drama, Romance","Splotched in blooms of color and bursting with ideas, a young artist paints another beautiful piece, his girlfriend supporting him all the while. Their lives are modest, but they know they will stay by each other no matter what. When one of his works sells, he experiences unprecedented renown; life couldn't be any better for a man with both love and success. However, the lust for creativity consumes him, and as his world crumbles around him, he is left scrambling to pick up the pieces of what remains.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/11/74062l.jpg,Music,1.0,5451,https://myanimelist.net/anime/30771/Mudai
